datetime,code,open,close,high,low,vol,amount,p_change
2012-02-03,000121,4536.6,4609.33,4618.12,4525.44,33984.0,3534404608.0,1.56
2012-02-02,000121,4490.57,4538.69,4539.14,4477.18,25361.0,2490816000.0,1.07
2012-02-01,000121,4483.13,4490.45,4522.12,4454.91,28332.0,2673556224.0,0.09
2012-01-31,000121,4480.6,4486.34,4503.42,4448.36,16016.0,1572189696.0,-0.08
2012-01-30,000121,4541.24,4489.78,4543.72,4481.01,17518.0,1928113920.0,-1.03
2012-01-20,000121,4416.38,4536.49,4539.3,4415.29,39364.0,4047027200.0,2.52
2012-01-19,000121,4359.14,4424.91,4437.89,4326.33,22515.0,2683202560.0,1.16
2012-01-18,000121,4514.18,4374.3,4532.73,4358.45,25724.0,2916252672.0,-3.0
2012-01-17,000121,4318.19,4509.61,4510.2,4271.44,27282.0,2982536960.0,4.65
2012-01-16,000121,4416.86,4309.37,4418.11,4307.61,15631.0,1661704832.0,-2.92
2012-01-13,000121,4601.86,4439.14,4606.22,4425.69,25106.0,2484160768.0,-3.73
2012-01-12,000121,4588.25,4611.19,4653.33,4571.09,24328.0,2283384576.0,0.25
2012-01-11,000121,4609.9,4599.63,4627.67,4565.83,23694.0,2376488448.0,-0.26
2012-01-10,000121,4448.93,4611.76,4616.29,4432.07,29286.0,3006686976.0,3.72
2012-01-09,000121,4303.18,4446.21,4448.24,4261.31,22919.0,2428216576.0,3.29
2012-01-06,000121,4329.97,4304.71,4334.06,4206.7,18745.0,2028735360.0,-0.89
2012-01-05,000121,4508.55,4343.31,4508.55,4336.54,20119.0,2322127872.0,-4.34
2012-01-04,000121,4699.89,4540.33,4716.89,4539.26,13803.0,1424939008.0,-2.67
2011-12-30,000121,4613.33,4665.06,4666.58,4613.33,16027.0,1717922048.0,1.25
2011-12-29,000121,4598.22,4607.34,4634.43,4584.67,15019.0,1505860608.0,-0.07
2011-12-28,000121,4641.68,4610.67,4641.68,4517.45,17214.0,1731129984.0,-1.11
2011-12-27,000121,4787.08,4662.2,4787.08,4658.87,15139.0,1587046400.0,-2.66
2011-12-26,000121,4828.1,4789.79,4853.15,4787.09,11678.0,1229924608.0,-1.13
2011-12-23,000121,4800.77,4844.36,4876.77,4778.93,15329.0,1560911616.0,0.43
2011-12-22,000121,4837.39,4823.56,4851.78,4700.6,22720.0,2253537024.0,-0.8
2011-12-21,000121,4943.18,4862.33,4966.62,4860.07,16147.0,1740860672.0,-1.03
2011-12-20,000121,4927.83,4913.05,4981.19,4907.19,14335.0,1654380288.0,-0.52
2011-12-19,000121,4903.22,4938.81,4940.96,4816.75,15239.0,1735246592.0,0.32
2011-12-16,000121,4792.93,4922.95,4924.78,4780.6,15858.0,1683168000.0,2.63
2011-12-15,000121,4870.72,4796.58,4872.65,4756.0,18178.0,1845605504.0,-2.01
2011-12-14,000121,4956.07,4894.82,4989.85,4881.35,14520.0,1532203264.0,-1.64
2011-12-13,000121,5083.52,4976.24,5091.2,4959.95,19999.0,2168276736.0,-2.56
2011-12-12,000121,5153.09,5106.86,5173.46,5104.22,12977.0,1478017536.0,-1.13
2011-12-09,000121,5197.05,5165.09,5238.17,5139.91,18307.0,2139529856.0,-1.21
2011-12-08,000121,5243.5,5228.15,5282.49,5154.8,21332.0,2452071424.0,-0.57
2011-12-07,000121,5227.64,5258.09,5275.19,5211.71,21403.0,2304877568.0,0.49
2011-12-06,000121,5232.77,5232.7,5253.92,5176.33,19917.0,2256032256.0,-0.36
2011-12-05,000121,5422.67,5251.71,5422.67,5235.34,23602.0,2756617216.0,-3.3
2011-12-02,000121,5463.56,5431.16,5478.95,5394.5,32692.0,3603889408.0,-0.99
2011-12-01,000121,5473.54,5485.22,5556.84,5431.76,37137.0,4495113728.0,2.28
2011-11-30,000121,5513.07,5362.7,5519.12,5303.01,25880.0,3222672896.0,-2.8
2011-11-29,000121,5479.44,5517.05,5518.94,5473.52,24385.0,3346440192.0,1.4
2011-11-28,000121,5409.26,5441.05,5442.24,5384.38,14386.0,1894560896.0,0.68
2011-11-25,000121,5430.05,5404.06,5450.62,5387.4,14116.0,1792526464.0,-0.64
2011-11-24,000121,5360.62,5438.72,5456.66,5344.25,19565.0,2445900800.0,0.68
2011-11-23,000121,5429.29,5402.01,5443.79,5379.39,13772.0,1740630528.0,-0.42
2011-11-22,000121,5398.15,5425.03,5433.16,5362.35,15416.0,2008432640.0,-0.04
2011-11-21,000121,5413.53,5426.99,5430.74,5371.29,14857.0,1917316096.0,0.08
2011-11-18,000121,5538.2,5422.84,5538.2,5413.47,23491.0,2821363968.0,-2.56
2011-11-17,000121,5570.66,5565.42,5617.75,5540.63,21987.0,2621506560.0,-0.11
2011-11-16,000121,5716.17,5571.57,5734.52,5549.51,36531.0,4260967680.0,-2.14
2011-11-15,000121,5644.51,5693.17,5694.32,5633.72,30554.0,3532240128.0,0.85
2011-11-14,000121,5559.59,5645.41,5648.2,5559.59,26677.0,3267894016.0,2.14
2011-11-11,000121,5541.38,5527.05,5575.56,5509.53,18091.0,2258932736.0,-0.19
2011-11-10,000121,5524.0,5537.76,5580.34,5505.94,23100.0,3068552448.0,-0.56
2011-11-09,000121,5508.19,5568.83,5569.55,5457.52,21403.0,2622345984.0,1.18
2011-11-08,000121,5580.78,5503.8,5595.34,5491.09,22983.0,2755926784.0,-1.52
2011-11-07,000121,5574.82,5588.54,5649.68,5566.75,27926.0,3423036928.0,0.1
2011-11-04,000121,5591.43,5582.7,5615.06,5540.79,30448.0,3847594240.0,0.21
2011-11-03,000121,5541.28,5570.86,5636.07,5541.28,52310.0,6391297024.0,0.71
2011-11-02,000121,5349.94,5531.71,5534.33,5323.74,34769.0,4185963008.0,2.03
2011-11-01,000121,5351.35,5421.81,5433.25,5333.21,28646.0,3320407808.0,0.61
2011-10-31,000121,5366.95,5388.98,5389.62,5345.09,27020.0,3253245952.0,0.2
2011-10-28,000121,5330.62,5377.98,5378.58,5296.37,30053.0,3470915584.0,1.74
2011-10-27,000121,5289.5,5286.01,5362.63,5268.98,28659.0,3150895360.0,0.23
2011-10-26,000121,5177.65,5273.76,5306.81,5162.37,29663.0,3456163840.0,1.35
2011-10-25,000121,5084.06,5203.52,5214.72,5057.15,24001.0,2798483456.0,2.26
2011-10-24,000121,5009.51,5088.52,5090.3,4943.46,17602.0,2006927488.0,1.8
2011-10-21,000121,5065.62,4998.46,5072.92,4991.48,10513.0,1333785216.0,-1.36
2011-10-20,000121,5195.44,5067.61,5195.44,5032.12,16185.0,1951553152.0,-2.73
2011-10-19,000121,5240.25,5209.64,5263.57,5197.24,14879.0,1795574528.0,-0.44
2011-10-18,000121,5365.73,5232.45,5365.73,5228.3,17040.0,2000856960.0,-2.96
2011-10-17,000121,5392.44,5392.26,5418.85,5359.61,16227.0,1996216448.0,0.23
2011-10-14,000121,5412.51,5379.97,5420.05,5341.55,21355.0,2500414208.0,-0.79
2011-10-13,000121,5326.85,5422.84,5439.94,5312.45,27206.0,3286880000.0,1.51
2011-10-12,000121,5155.8,5342.09,5342.09,5123.34,23072.0,2913835776.0,3.32
2011-10-11,000121,5270.2,5170.24,5305.57,5125.94,14298.0,1775672576.0,0.08
2011-10-10,000121,5190.9,5166.12,5209.44,5155.73,11162.0,1350028032.0,-0.24
